scenario,variable,effective_column,variable_type,n_patients,missing_rate,prevalence,n_complete,mean,std,median,q05,q25,q75,q95
selection_bias,thiazide,thiazide,binary,9854,0.0,0.19565658615790543,9854,0.19565658615790543,0.39670528916431097,0.0,0.0,0.0,0.0,1.0
selection_bias,valproate_like_drug,valproate_like_drug,binary,9854,0.0,0.07956159935051756,9854,0.07956159935051756,0.2706132872925963,0.0,0.0,0.0,0.0,1.0
selection_bias,anticholinergic_burden,anticholinergic_burden,binary,9854,0.0,0.09458088086056424,9854,0.09458088086056424,0.2926351616538997,0.0,0.0,0.0,0.0,1.0
selection_bias,cardiac_repolarization_delay,cardiac_repolarization_delay,binary,9854,0.0,0.17881063527501523,9854,0.17881063527501523,0.38319367425306056,0.0,0.0,0.0,0.0,1.0
selection_bias,cholestatic_pattern,cholestatic_pattern,binary,9854,0.0,0.11294905622082403,9854,0.11294905622082403,0.316530514989707,0.0,0.0,0.0,0.0,1.0
selection_bias,cns_sedation,cns_sedation,binary,9854,0.0,0.1572965293281916,9854,0.1572965293281916,0.3640801164434786,0.0,0.0,0.0,0.0,1.0
selection_bias,coagulation_impairment,coagulation_impairment,binary,9854,0.0,0.15222244773695962,9854,0.15222244773695962,0.35923637641799055,0.0,0.0,0.0,0.0,1.0
selection_bias,electrolyte_disturbance,electrolyte_disturbance,binary,9854,0.0,0.09113050537852649,9854,0.09113050537852649,0.2877946079550151,0.0,0.0,0.0,0.0,1.0
selection_bias,fatigue_pathway,fatigue_pathway,binary,9854,0.0,0.09914755429267302,9854,0.09914755429267302,0.2988600287265838,0.0,0.0,0.0,0.0,1.0
selection_bias,gastric_mucosal_injury,gastric_mucosal_injury,binary,9854,0.0,0.10361274609295718,9854,0.10361274609295718,0.3047575182666271,0.0,0.0,0.0,0.0,1.0
selection_bias,gastric_protection,gastric_protection,binary,9854,0.0,0.11426831743454435,9854,0.11426831743454435,0.31813687159023635,0.0,0.0,0.0,0.0,1.0
selection_bias,hepatic_metabolic_stress,hepatic_metabolic_stress,binary,9854,0.0,0.13852242744063326,9854,0.13852242744063326,0.3454474844843826,0.0,0.0,0.0,0.0,1.0
selection_bias,hepatocellular_injury,hepatocellular_injury,binary,9854,0.0,0.07661863202760301,9854,0.07661863202760301,0.26598537037555614,0.0,0.0,0.0,0.0,1.0
selection_bias,monoamine_disruption,monoamine_disruption,binary,9854,0.0,0.08199715851430892,9854,0.08199715851430892,0.2743603916564638,0.0,0.0,0.0,0.0,1.0
selection_bias,nephrotoxic_stress,nephrotoxic_stress,binary,9854,0.0,0.12685203978079967,9854,0.12685203978079967,0.3328071510413352,0.0,0.0,0.0,0.0,1.0
selection_bias,oxidative_hepatic_stress,oxidative_hepatic_stress,binary,9854,0.0,0.08544753399634666,9854,0.08544753399634666,0.2795465129996971,0.0,0.0,0.0,0.0,1.0
selection_bias,platelet_inhibition,platelet_inhibition,binary,9854,0.0,0.11173127663892836,9854,0.11173127663892836,0.31503555110425807,0.0,0.0,0.0,0.0,1.0
selection_bias,potassium_retention,potassium_retention,binary,9854,0.0,0.14237872944996954,9854,0.14237872944996954,0.34943815883526796,0.0,0.0,0.0,0.0,1.0
selection_bias,psychomotor_impairment,psychomotor_impairment,binary,9854,0.0,0.10960016237061092,9854,0.10960016237061092,0.31239072774163235,0.0,0.0,0.0,0.0,1.0
selection_bias,reduced_renal_perfusion,reduced_renal_perfusion,binary,9854,0.0,0.1803328597523848,9854,0.1803328597523848,0.3844644579748713,0.0,0.0,0.0,0.0,1.0
selection_bias,serotonergic_shift,serotonergic_shift,binary,9854,0.0,0.13984168865435356,9854,0.13984168865435356,0.3468227079772206,0.0,0.0,0.0,0.0,1.0
selection_bias,sleep_disruption,sleep_disruption,binary,9854,0.0,0.0885934645829105,9854,0.0885934645829105,0.28415605328077576,0.0,0.0,0.0,0.0,1.0
selection_bias,sodium_water_imbalance,sodium_water_imbalance,binary,9854,0.0,0.11264461132535011,9854,0.11264461132535011,0.3161578764869079,0.0,0.0,0.0,0.0,1.0
selection_bias,tubular_injury,tubular_injury,binary,9854,0.0,0.10472904404302821,9854,0.10472904404302821,0.3062039702173401,0.0,0.0,0.0,0.0,1.0
selection_bias,volume_depletion,volume_depletion,binary,9854,0.0,0.11883499086665314,9854,0.11883499086665314,0.32359424564163003,0.0,0.0,0.0,0.0,1.0
selection_bias,alt_ast_rise,alt_ast_rise,binary,9854,0.0,0.06352750152222447,9854,0.06352750152222447,0.2439093234637992,0.0,0.0,0.0,0.0,1.0
selection_bias,anhedonia_like_symptom,anhedonia_like_symptom,binary,9854,0.0,0.04312969352547189,9854,0.04312969352547189,0.20314901688630135,0.0,0.0,0.0,0.0,0.0
selection_bias,bilirubin_rise,bilirubin_rise,binary,9854,0.0,0.022224477369596103,9854,0.022224477369596103,0.14741285552910377,0.0,0.0,0.0,0.0,0.0
selection_bias,cognitive_slowing,cognitive_slowing,binary,9854,0.0,0.06799269332250862,9854,0.06799269332250862,0.2517333648471333,0.0,0.0,0.0,0.0,1.0
selection_bias,confusion_state,confusion_state,binary,9854,0.0,0.07134158717272174,9854,0.07134158717272174,0.25739457086814915,0.0,0.0,0.0,0.0,1.0
selection_bias,creatinine_rise,creatinine_rise,binary,9854,0.0,0.1662269129287599,9854,0.1662269129287599,0.372284201043953,0.0,0.0,0.0,0.0,1.0
selection_bias,dehydration,dehydration,binary,9854,0.0,0.11568906028008931,9854,0.11568906028008931,0.3198516868981609,0.0,0.0,0.0,0.0,1.0
selection_bias,dizziness,dizziness,binary,9854,0.0,0.14613354982748122,9854,0.14613354982748122,0.35324005356457,0.0,0.0,0.0,0.0,1.0
selection_bias,fatigue_symptom,fatigue_symptom,binary,9854,0.0,0.19778770042622285,9854,0.19778770042622285,0.39833117626709763,0.0,0.0,0.0,0.0,1.0
selection_bias,gi_irritation,gi_irritation,binary,9854,0.0,0.09975644408362086,9854,0.09975644408362086,0.29967498385319435,0.0,0.0,0.0,0.0,1.0
selection_bias,hyperkalemia_state,hyperkalemia_state,binary,9854,0.0,0.06109194235843313,9854,0.06109194235843313,0.23949888713166712,0.0,0.0,0.0,0.0,1.0
selection_bias,hyponatremia_state,hyponatremia_state,binary,9854,0.0,0.07195047696366957,9854,0.07195047696366957,0.258405893563537,0.0,0.0,0.0,0.0,1.0
selection_bias,hypotension,hypotension,binary,9854,0.0,0.10726608483864421,9854,0.10726608483864421,0.3094512431418445,0.0,0.0,0.0,0.0,1.0
selection_bias,jaundice,jaundice,binary,9854,0.0,0.01116297950071037,9854,0.01116297950071037,0.10506363495223783,0.0,0.0,0.0,0.0,0.0
selection_bias,mood_lowering,mood_lowering,binary,9854,0.0,0.08808605642378729,9854,0.08808605642378729,0.2834200117978486,0.0,0.0,0.0,0.0,1.0
selection_bias,nausea,nausea,binary,9854,0.0,0.10716460320681957,9854,0.10716460320681957,0.3093224062791839,0.0,0.0,0.0,0.0,1.0
selection_bias,occult_bleeding,occult_bleeding,binary,9854,0.0,0.02719707732900345,9854,0.02719707732900345,0.1626572971426848,0.0,0.0,0.0,0.0,0.0
selection_bias,overt_bleeding,overt_bleeding,binary,9854,0.0,0.025471889587984575,9854,0.025471889587984575,0.15755339548483904,0.0,0.0,0.0,0.0,0.0
selection_bias,qt_prolongation_state,qt_prolongation_state,binary,9854,0.0,0.049218591434950276,9854,0.049218591434950276,0.21632411259984335,0.0,0.0,0.0,0.0,0.0
selection_bias,sedation_state,sedation_state,binary,9854,0.0,0.12776537446722144,9854,0.12776537446722144,0.33382837439988844,0.0,0.0,0.0,0.0,1.0
selection_bias,sleep_disturbance_symptom,sleep_disturbance_symptom,binary,9854,0.0,0.11579054191191394,9854,0.11579054191191394,0.3199735806526208,0.0,0.0,0.0,0.0,1.0
selection_bias,adr_reported,adr_reported,binary,9854,0.0,0.05013192612137203,9854,0.05013192612137203,0.21821713063995074,0.0,0.0,0.0,0.0,1.0
selection_bias,creatinine_tested,creatinine_tested,binary,9854,0.0,0.6916988025167444,9854,0.6916988025167444,0.46179169450483426,1.0,0.0,0.0,1.0,1.0
selection_bias,ecg_performed,ecg_performed,binary,9854,0.0,0.27207225492185916,9854,0.27207225492185916,0.4450269014605679,0.0,0.0,0.0,1.0,1.0
selection_bias,electrolyte_abnormality_recorded,electrolyte_abnormality_recorded,binary,9854,0.0,0.12269129287598944,9854,0.12269129287598944,0.3280825193886557,0.0,0.0,0.0,0.0,1.0
selection_bias,electrolytes_tested,electrolytes_tested,binary,9854,0.0,0.46001623706109196,9854,0.46001623706109196,0.49839873465052575,0.0,0.0,0.0,1.0,1.0
selection_bias,elevated_alt_ast_recorded,elevated_alt_ast_recorded,binary,9854,0.0,0.040389689466206614,9854,0.040389689466206614,0.1968714363513154,0.0,0.0,0.0,0.0,0.0
selection_bias,elevated_creatinine_recorded,elevated_creatinine_recorded,binary,9854,0.0,0.13294093769027807,9854,0.13294093769027807,0.33951089051208305,0.0,0.0,0.0,0.0,1.0
selection_bias,fall_reported,fall_reported,binary,9854,0.0,0.06829713821798254,9854,0.06829713821798254,0.252255107241095,0.0,0.0,0.0,0.0,1.0
selection_bias,hospital_contact,hospital_contact,binary,9854,0.0,0.3848183478790339,9854,0.3848183478790339,0.48655234766126104,0.0,0.0,0.0,1.0,1.0
selection_bias,lft_tested,lft_tested,binary,9854,0.0,0.4678303227115892,9854,0.4678303227115892,0.498964038647235,0.0,0.0,0.0,1.0,1.0
selection_bias,mood_screening_done,mood_screening_done,binary,9854,0.0,0.19981733306271565,9854,0.19981733306271565,0.39986293460437095,0.0,0.0,0.0,0.0,1.0
selection_bias,qt_recorded,qt_recorded,binary,9854,0.0,0.01989039983762939,9854,0.01989039983762939,0.1396236793381718,0.0,0.0,0.0,0.0,0.0
selection_bias,AKI,AKI,binary,9854,0.0,0.14613354982748122,9854,0.14613354982748122,0.35324005356457,0.0,0.0,0.0,0.0,1.0
selection_bias,DILI,DILI,binary,9854,0.0,0.019078546783032273,9854,0.019078546783032273,0.1368011543653047,0.0,0.0,0.0,0.0,0.0
selection_bias,Delirium,Delirium,binary,9854,0.0,0.03795413030241526,9854,0.03795413030241526,0.19108535866309212,0.0,0.0,0.0,0.0,0.0
selection_bias,Depression,Depression,binary,9854,0.0,0.08362086462350314,9854,0.08362086462350314,0.27681838021186544,0.0,0.0,0.0,0.0,1.0
selection_bias,Falls,Falls,binary,9854,0.0,0.08179419525065963,9854,0.08179419525065963,0.274050916572006,0.0,0.0,0.0,0.0,1.0
selection_bias,GI_bleeding,GI_bleeding,binary,9854,0.0,0.021514105946823625,9854,0.021514105946823625,0.1450904862219866,0.0,0.0,0.0,0.0,0.0
selection_bias,Hospitalization,Hospitalization,binary,9854,0.0,0.24883296123401663,9854,0.24883296123401663,0.43233681156885895,0.0,0.0,0.0,0.0,1.0
selection_bias,Hyperkalemia,Hyperkalemia,binary,9854,0.0,0.049928962857722754,9854,0.049928962857722754,0.21779821286152667,0.0,0.0,0.0,0.0,0.0
selection_bias,Hyponatremia,Hyponatremia,binary,9854,0.0,0.08006900750964076,9854,0.08006900750964076,0.27140000284830845,0.0,0.0,0.0,0.0,1.0
selection_bias,QT_arrhythmia,QT_arrhythmia,binary,9854,0.0,0.016338542723767,9854,0.016338542723767,0.12677379360668609,0.0,0.0,0.0,0.0,0.0
selection_bias,active_drug_count,active_drug_count,count,9854,0.0,,9854,5.930079155672823,2.22092253550023,6.0,2.0,4.0,7.0,10.0
selection_bias,ddi_renal_double_hit,ddi_renal_double_hit,binary,9854,0.0,0.14806170083214937,9854,0.14806170083214937,0.3551611374838756,0.0,0.0,0.0,0.0,1.0
selection_bias,ddi_renal_triple_whammy,ddi_renal_triple_whammy,binary,9854,0.0,0.0732697381773899,9854,0.0732697381773899,0.2605787474925893,0.0,0.0,0.0,0.0,1.0
selection_bias,ddi_cns_depression_synergy,ddi_cns_depression_synergy,binary,9854,0.0,0.034503754820377514,9854,0.034503754820377514,0.18251916535989524,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_bleeding_dual,ddi_bleeding_dual,binary,9854,0.0,0.08575197889182058,9854,0.08575197889182058,0.27999745893125055,0.0,0.0,0.0,0.0,1.0
selection_bias,ddi_bleeding_triple,ddi_bleeding_triple,binary,9854,0.0,0.02699411406535417,9854,0.02699411406535417,0.16206613425136301,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_serotonergic_synergy,ddi_serotonergic_synergy,binary,9854,0.0,0.02689263243352953,9854,0.02689263243352953,0.16176964719725578,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_qt_multidrug_load,ddi_qt_multidrug_load,count,9854,0.0,,9854,0.7052973411812462,0.7641622401336158,1.0,0.0,0.0,1.0,2.0
selection_bias,ddi_hepatic_triple_hit,ddi_hepatic_triple_hit,binary,9854,0.0,0.0014207428455449563,9854,0.0014207428455449563,0.03766595724672067,0.0,0.0,0.0,0.0,0.0
selection_bias,cumulative_adr_burden,cumulative_adr_burden,continuous,9854,0.0,,9854,1.938126649076517,1.5827243540667955,1.72,0.24,0.56,2.7350000000000003,4.98
selection_bias,severe_adr_burden,severe_adr_burden,binary,9854,0.0,0.11426831743454435,9854,0.11426831743454435,0.3181368715902364,0.0,0.0,0.0,0.0,1.0
selection_bias,statin,statin,binary,9854,0.0,0.31266490765171506,9854,0.31266490765171506,0.46357907974245294,0.0,0.0,0.0,1.0,1.0
selection_bias,macrolide,macrolide,binary,9854,0.0,0.12370610919423584,9854,0.12370610919423584,0.32924596845255316,0.0,0.0,0.0,0.0,1.0
selection_bias,azole_antifungal,azole_antifungal,binary,9854,0.0,0.08108382382788715,9854,0.08108382382788715,0.27296380225468597,0.0,0.0,0.0,0.0,1.0
selection_bias,metformin,metformin,binary,9854,0.0,0.29541303024152626,9854,0.29541303024152626,0.45622820145739057,0.0,0.0,0.0,1.0,1.0
selection_bias,digoxin,digoxin,binary,9854,0.0,0.09204384006494824,9854,0.09204384006494824,0.2890878267430963,0.0,0.0,0.0,0.0,1.0
selection_bias,triptan,triptan,binary,9854,0.0,0.08849198295108586,9854,0.08849198295108586,0.2840090701095136,0.0,0.0,0.0,0.0,1.0
selection_bias,lithium,lithium,binary,9854,0.0,0.05206007712604019,9854,0.05206007712604019,0.22214820615001807,0.0,0.0,0.0,0.0,1.0
selection_bias,potassium_supplement,potassium_supplement,binary,9854,0.0,0.1312157499492592,9854,0.1312157499492592,0.3376361605552827,0.0,0.0,0.0,0.0,1.0
selection_bias,hypertension,hypertension,binary,9854,0.0,0.5314593058656383,9854,0.5314593058656383,0.49900933064868863,1.0,0.0,0.0,1.0,1.0
selection_bias,atrial_fibrillation,atrial_fibrillation,binary,9854,0.0,0.13639131317231581,9854,0.13639131317231581,0.34320361720623965,0.0,0.0,0.0,0.0,1.0
selection_bias,epilepsy,epilepsy,binary,9854,0.0,0.0316622691292876,9854,0.0316622691292876,0.1750993142273041,0.0,0.0,0.0,0.0,0.0
selection_bias,hypothyroidism,hypothyroidism,binary,9854,0.0,0.15333874568703065,9854,0.15333874568703065,0.3603137171384942,0.0,0.0,0.0,0.0,1.0
selection_bias,obesity,obesity,binary,9854,0.0,0.3395575400852446,9854,0.3395575400852446,0.47355909563274373,0.0,0.0,0.0,1.0,1.0
selection_bias,nephrotoxin_load,nephrotoxin_load,count,9854,0.0,,9854,1.1145727623300183,0.8564306436985681,1.0,0.0,1.0,2.0,3.0
selection_bias,hepatic_drug_load,hepatic_drug_load,count,9854,0.0,,9854,0.9192206210675867,0.8596271048094616,1.0,0.0,0.0,1.0,2.0
selection_bias,qt_drug_load_v3,qt_drug_load_v3,count,9854,0.0,,9854,0.7973411812461945,0.8179219895921106,1.0,0.0,0.0,1.0,2.0
selection_bias,cns_depressant_load,cns_depressant_load,count,9854,0.0,,9854,0.6072660848386442,0.7184342222608853,0.0,0.0,0.0,1.0,2.0
selection_bias,bleeding_risk_load,bleeding_risk_load,count,9854,0.0,,9854,1.2728841079764563,0.984413471904293,1.0,0.0,1.0,2.0,3.0
selection_bias,serotonergic_load,serotonergic_load,count,9854,0.0,,9854,0.6228942561396388,0.7186146731659712,0.0,0.0,0.0,1.0,2.0
selection_bias,cyp_inhibitor_load,cyp_inhibitor_load,count,9854,0.0,,9854,0.204789933022123,0.4260559078462017,0.0,0.0,0.0,0.0,1.0
selection_bias,ddi_statin_cyp_inhibitor,ddi_statin_cyp_inhibitor,binary,9854,0.0,0.06170083214938096,9854,0.06170083214938096,0.24061138680755503,0.0,0.0,0.0,0.0,1.0
selection_bias,ddi_metformin_renal_risk,ddi_metformin_renal_risk,binary,9854,0.0,0.033691901765780394,9854,0.033691901765780394,0.1804349121461404,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_lithium_renal_risk,ddi_lithium_renal_risk,binary,9854,0.0,0.005175563223056626,9854,0.005175563223056626,0.07175497730736713,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_digoxin_electrolyte_risk,ddi_digoxin_electrolyte_risk,binary,9854,0.0,0.008220012177795818,9854,0.008220012177795818,0.09029088313663072,0.0,0.0,0.0,0.0,0.0
selection_bias,ddi_serotonergic_high_load,ddi_serotonergic_high_load,binary,9854,0.0,0.11477572559366754,9854,0.11477572559366754,0.3187510916187028,0.0,0.0,0.0,0.0,1.0
selection_bias,drug_disease_nsaid_ckd,drug_disease_nsaid_ckd,binary,9854,0.0,0.02780596711995129,9854,0.02780596711995129,0.16441652992468694,0.0,0.0,0.0,0.0,0.0
selection_bias,drug_disease_nsaid_heart_failure,drug_disease_nsaid_heart_failure,binary,9854,0.0,0.02608077937893241,9854,0.02608077937893241,0.1593755700410821,0.0,0.0,0.0,0.0,0.0
selection_bias,drug_disease_qt_baseline_risk,drug_disease_qt_baseline_risk,binary,9854,0.0,0.03988228130708342,9854,0.03988228130708342,0.19568261278106977,0.0,0.0,0.0,0.0,0.0
selection_bias,drug_disease_hepatic_liver_disease,drug_disease_hepatic_liver_disease,binary,9854,0.0,0.041607469048102294,9854,0.041607469048102294,0.1996904794112967,0.0,0.0,0.0,0.0,0.0
selection_bias,drug_disease_anticoagulant_frailty,drug_disease_anticoagulant_frailty,binary,9854,0.0,0.014917799878222043,9854,0.014917799878222043,0.12122400391430471,0.0,0.0,0.0,0.0,0.0
selection_bias,muscle_injury,muscle_injury,binary,9854,0.0,0.032677085447534,9854,0.032677085447534,0.17779002653182926,0.0,0.0,0.0,0.0,0.0
selection_bias,lactate_accumulation,lactate_accumulation,binary,9854,0.0,0.0153237264055206,9854,0.0153237264055206,0.12283692366128902,0.0,0.0,0.0,0.0,0.0
selection_bias,serotonin_toxicity,serotonin_toxicity,binary,9854,0.0,0.01562817130099452,9854,0.01562817130099452,0.12403197798463624,0.0,0.0,0.0,0.0,0.0
selection_bias,digoxin_toxicity,digoxin_toxicity,binary,9854,0.0,0.010351126446113253,9854,0.010351126446113253,0.10121255172857677,0.0,0.0,0.0,0.0,0.0
selection_bias,lithium_toxicity,lithium_toxicity,binary,9854,0.0,0.0079155672823219,9854,0.0079155672823219,0.08861665236805627,0.0,0.0,0.0,0.0,0.0
selection_bias,Serotonin_syndrome,Serotonin_syndrome,binary,9854,0.0,0.0032474122183884717,9854,0.0032474122183884717,0.056893466516572296,0.0,0.0,0.0,0.0,0.0
selection_bias,Rhabdomyolysis,Rhabdomyolysis,binary,9854,0.0,0.0036533387456870307,9854,0.0036533387456870307,0.06033234507042048,0.0,0.0,0.0,0.0,0.0
selection_bias,Lactic_acidosis,Lactic_acidosis,binary,9854,0.0,0.005784453014004465,9854,0.005784453014004465,0.07583530257955882,0.0,0.0,0.0,0.0,0.0
no_overlap,age,age,continuous,14000,0.0,,14000,66.15086428571429,11.928368375857321,66.2,46.495000000000005,58.0,74.3,86.00499999999992
no_overlap,alcohol_use,alcohol_use,binary,14000,0.0,0.12814285714285714,14000,0.12814285714285714,0.3342488074864628,0.0,0.0,0.0,0.0,1.0
no_overlap,baseline_alt_ast,baseline_alt_ast,continuous,14000,0.0,,14000,24.937921428571432,9.859126075127303,24.5,9.395000000000005,18.1,31.1,41.9
no_overlap,baseline_egfr,baseline_egfr,continuous,14000,0.0,,14000,74.68792142857143,19.856411248751392,75.1,41.4,61.6,88.4,106.8
no_overlap,baseline_mood_vulnerability,baseline_mood_vulnerability,binary,14000,0.0,0.11707142857142858,14000,0.11707142857142858,0.3215053797118696,0.0,0.0,0.0,0.0,1.0
no_overlap,baseline_potassium,baseline_potassium,continuous,14000,0.0,,14000,4.264963571428572,0.35155592741629405,4.26,3.69,4.03,4.5,4.85
no_overlap,baseline_qt_risk,baseline_qt_risk,binary,14000,0.0,0.07042857142857142,14000,0.07042857142857142,0.2558679107569022,0.0,0.0,0.0,0.0,1.0
no_overlap,baseline_sodium,baseline_sodium,continuous,14000,0.0,,14000,138.97112857142858,2.4918889875607486,139.0,134.8,137.3,140.7,143.1
no_overlap,ckd,ckd,binary,14000,0.0,0.09285714285714286,14000,0.09285714285714286,0.2902321379130006,0.0,0.0,0.0,0.0,1.0
no_overlap,depression_history,depression_history,binary,14000,0.0,0.125,14000,0.125,0.33071891388307384,0.0,0.0,0.0,0.0,1.0
no_overlap,diabetes,diabetes,binary,14000,0.0,0.16757142857142857,14000,0.16757142857142857,0.37348526731045123,0.0,0.0,0.0,0.0,1.0
no_overlap,frailty,frailty,binary,14000,0.0,0.03421428571428571,14000,0.03421428571428571,0.1817791747350255,0.0,0.0,0.0,0.0,0.0
no_overlap,heart_failure,heart_failure,binary,14000,0.0,0.07592857142857143,14000,0.07592857142857143,0.26488379238712917,0.0,0.0,0.0,0.0,1.0
no_overlap,infection,infection,binary,14000,0.0,0.07992857142857143,14000,0.07992857142857143,0.27118258590469846,0.0,0.0,0.0,0.0,1.0
no_overlap,liver_disease,liver_disease,binary,14000,0.0,0.057428571428571426,14000,0.057428571428571426,0.2326596884125931,0.0,0.0,0.0,0.0,1.0
no_overlap,monitoring_intensity,monitoring_intensity,continuous,14000,0.0,,14000,0.39471492857142865,0.19600589482387815,0.38,0.101,0.241,0.535,0.741
no_overlap,polypharmacy_burden,polypharmacy_burden,count,14000,0.0,,14000,4.950714285714286,2.252046574898087,5.0,2.0,3.0,6.0,9.0
no_overlap,sex_female,sex_female,binary,14000,0.0,0.5441428571428572,14000,0.5441428571428572,0.49804759628299117,1.0,0.0,0.0,1.0,1.0
no_overlap,acei_arb,acei_arb,binary,14000,0.0,0.5465714285714286,14000,0.5465714285714286,0.49782637740563357,1.0,0.0,0.0,1.0,1.0
no_overlap,aminoglycoside,aminoglycoside,binary,14000,0.0,0.06257142857142857,14000,0.06257142857142857,0.24219051364155283,0.0,0.0,0.0,0.0,1.0
no_overlap,antibiotic_hepatic_risk,antibiotic_hepatic_risk,binary,14000,0.0,0.2042142857142857,14000,0.2042142857142857,0.4031262968654983,0.0,0.0,0.0,0.0,1.0
no_overlap,anticholinergic,anticholinergic,binary,14000,0.0,0.15814285714285714,14000,0.15814285714285714,0.36487490168213954,0.0,0.0,0.0,0.0,1.0
no_overlap,anticoagulant,anticoagulant,binary,14000,0.0,0.31971428571428573,14000,0.31971428571428573,0.4663658019457364,0.0,0.0,0.0,1.0,1.0
no_overlap,antiplatelet,antiplatelet,binary,14000,0.0,0.3525,14000,0.3525,0.47774862637165166,0.0,0.0,0.0,1.0,1.0
no_overlap,benzodiazepine,benzodiazepine,binary,14000,0.0,0.2035,14000,0.2035,0.4026012295063193,0.0,0.0,0.0,0.0,1.0
no_overlap,beta_blocker,beta_blocker,binary,14000,0.0,0.32321428571428573,14000,0.32321428571428573,0.4677037643899072,0.0,0.0,0.0,1.0,1.0
no_overlap,contrast_agent,contrast_agent,binary,14000,0.0,0.18407142857142858,14000,0.18407142857142858,0.3875424334896787,0.0,0.0,0.0,0.0,1.0
no_overlap,corticosteroid,corticosteroid,binary,14000,0.0,0.1702857142857143,14000,0.1702857142857143,0.3758836120342551,0.0,0.0,0.0,0.0,1.0
no_overlap,diuretic,diuretic,binary,14000,0.0,0.4546428571428571,14000,0.4546428571428571,0.4979384797259967,0.0,0.0,0.0,1.0,1.0
no_overlap,hepatotoxic_drug_A,hepatotoxic_drug_A,binary,14000,0.0,0.11135714285714286,14000,0.11135714285714286,0.3145738857436147,0.0,0.0,0.0,0.0,1.0
no_overlap,herbal_exposure,herbal_exposure,binary,14000,0.0,0.15585714285714286,14000,0.15585714285714286,0.3627198559185188,0.0,0.0,0.0,0.0,1.0
no_overlap,nsaid,nsaid,binary,14000,0.0,0.25707142857142856,14000,0.25707142857142856,0.43701911764094875,0.0,0.0,0.0,1.0,1.0
no_overlap,opioid,opioid,binary,14000,0.0,0.17685714285714285,14000,0.17685714285714285,0.38154776093898257,0.0,0.0,0.0,0.0,1.0
no_overlap,ppi,ppi,binary,14000,0.0,0.38642857142857145,14000,0.38642857142857145,0.4869307246541801,0.0,0.0,0.0,1.0,1.0
no_overlap,qt_prolonging_drug,qt_prolonging_drug,binary,14000,0.0,0.1347857142857143,14000,0.1347857142857143,0.3414945468235241,0.0,0.0,0.0,0.0,1.0
no_overlap,snri,snri,binary,14000,0.0,0.10985714285714286,14000,0.10985714285714286,0.31271160998659475,0.0,0.0,0.0,0.0,1.0
no_overlap,ssri,ssri,binary,14000,0.0,0.26157142857142857,14000,0.26157142857142857,0.4394904052724366,0.0,0.0,0.0,1.0,1.0
no_overlap,thiazide,thiazide,binary,14000,0.0,0.19964285714285715,14000,0.19964285714285715,0.3997318935670431,0.0,0.0,0.0,0.0,1.0
no_overlap,valproate_like_drug,valproate_like_drug,binary,14000,0.0,0.08064285714285714,14000,0.08064285714285714,0.27228585481933115,0.0,0.0,0.0,0.0,1.0
no_overlap,anticholinergic_burden,anticholinergic_burden,binary,14000,0.0,0.09835714285714285,14000,0.09835714285714285,0.2977969363612098,0.0,0.0,0.0,0.0,1.0
no_overlap,cardiac_repolarization_delay,cardiac_repolarization_delay,binary,14000,0.0,0.17764285714285713,14000,0.17764285714285713,0.3822118162079498,0.0,0.0,0.0,0.0,1.0
no_overlap,cholestatic_pattern,cholestatic_pattern,binary,14000,0.0,0.10828571428571429,14000,0.10828571428571429,0.3107409183988277,0.0,0.0,0.0,0.0,1.0
no_overlap,cns_sedation,cns_sedation,binary,14000,0.0,0.16271428571428573,14000,0.16271428571428573,0.3691047912704135,0.0,0.0,0.0,0.0,1.0
no_overlap,coagulation_impairment,coagulation_impairment,binary,14000,0.0,0.17342857142857143,14000,0.17342857142857143,0.37861735570469607,0.0,0.0,0.0,0.0,1.0
no_overlap,electrolyte_disturbance,electrolyte_disturbance,binary,14000,0.0,0.08914285714285715,14000,0.08914285714285715,0.28494983446786787,0.0,0.0,0.0,0.0,1.0
no_overlap,fatigue_pathway,fatigue_pathway,binary,14000,0.0,0.09385714285714286,14000,0.09385714285714286,0.29162986745502717,0.0,0.0,0.0,0.0,1.0
no_overlap,gastric_mucosal_injury,gastric_mucosal_injury,binary,14000,0.0,0.10471428571428572,14000,0.10471428571428572,0.3061849181158874,0.0,0.0,0.0,0.0,1.0
no_overlap,gastric_protection,gastric_protection,binary,14000,0.0,0.11021428571428571,14000,0.11021428571428571,0.3131566651674135,0.0,0.0,0.0,0.0,1.0
no_overlap,hepatic_metabolic_stress,hepatic_metabolic_stress,binary,14000,0.0,0.1382142857142857,14000,0.1382142857142857,0.34512475561566935,0.0,0.0,0.0,0.0,1.0
no_overlap,hepatocellular_injury,hepatocellular_injury,binary,14000,0.0,0.08042857142857143,14000,0.08042857142857143,0.2719555410844402,0.0,0.0,0.0,0.0,1.0
no_overlap,monoamine_disruption,monoamine_disruption,binary,14000,0.0,0.08228571428571428,14000,0.08228571428571428,0.2747995187590474,0.0,0.0,0.0,0.0,1.0
